,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
0,815.0,2100706.0,8354.0,13963.0,145.0,4190.0,115487.0,910935.0,703415.0,2575217.0,90715.0,241227.0,794705.0,260144.0,306882.0,681.0,61319.0,1281184.0,1290.0,6319.0,553.0,555.0,7001.0,2520657.0,37171.0,87163.0,108729.0,57423.0,565.0,410518.0,1918.0,454243.0,2114717.0,4406.0,1673.0,2367.0,2065.0,5950083.0,715508.0,23714.0,1859.0,79085.0,2442.0,55.0,712.0,80290.0,452777.0,100.0,91709.0,6577.0,5702792.0,158576.0,504.0,56414.0,2367.0,6048594.0,4804426.0,373.0,70861.0,1367969.0,3054931.0,20858.0,2114727.0,18474.0,773172.0,95.0,3294.0,13964.0,4218.0,30749.0,5902493.0,11481.0,17982.0,3826.0,55385.0,28044.0,83252.0,7553.0,38983.0,685492.0,244459.0,6253913.0,21919.0,41097.0,2082064.0,171411.0,301.0,10551.0,23759.0,37163.0,2653.0,146.0,36763.0,40081.0,4547.0,1673133.0,2678.0,95046.0,2010.0,5174.0,1053.0,70.0,3824910.0,3488.0,93041.0,417954.0,114397.0,6628883.0,3049.0,715225.0,6151792.0,154442.0
1,73636.0,3978991.0,83010.0,1429573.0,532961.0,4190.0,184481.0,7228387.0,703415.0,2575217.0,185783.0,328212.0,794705.0,260144.0,6665070.0,450799.0,2446853.0,1281184.0,2480020.0,1188593.0,80020.0,555.0,138342.0,2857053.0,732786.0,87163.0,109634.0,57423.0,565.0,2207525.0,844142.0,454243.0,2114717.0,38435.0,26508.0,164847.0,279885.0,6727772.0,715508.0,505108.0,1859.0,79085.0,6596.0,55.0,712.0,410671.0,582626.0,73439.0,91709.0,38842.0,5702792.0,4138887.0,75767.0,251286.0,58035.0,6048594.0,4804426.0,60173.0,70861.0,4979986.0,3054931.0,449899.0,2114727.0,90781.0,773172.0,95.0,3294.0,13964.0,4218.0,205464.0,5902493.0,950737.0,17982.0,48354.0,55385.0,28044.0,83252.0,7553.0,985686.0,685492.0,244459.0,6253913.0,75972.0,41097.0,2082064.0,171411.0,301.0,391572.0,79496.0,37163.0,2653.0,51386.0,36763.0,40081.0,4547.0,1673133.0,197856.0,95966.0,2010.0,5174.0,1053.0,695744.0,4088231.0,16551.0,93041.0,417954.0,114397.0,8916367.0,3049.0,715225.0,6151792.0,154442.0
